unmon_N_in_packets,unmon_N_out_packets,unmon_in_first_thirty,unmon_out_first_thirty,unmon_out_fraction,unmon_in_fraction,unmon_out_std,unmon_in_std,unmon_out_mean,unmon_in_mean,unmon_N_packets,unmon_time_fraction,unmon_sum_N,unmon_incoming_packets_size,unmon_outgoing_packets_size,unmon_total_packets_size,y
734,114,27,3,0.134433962,0.865566038,242.7745789,219.787145,443.8678474,299.7982456,848,150.0884956,1696,-375808,58368,-317440,-1
9481,487,21,9,0.0488563403,0.95114366,2855.154968,3249.231572,5007.885455,4529.227926,9968,977.254902,19936,-4854272,249344,-4604928,-1
6384,431,22,8,0.0632428467,0.936757153,1958.04307,2038.297437,3441.005639,2919.118329,6815,209.4989241,13630,-3268608,220672,-3047936,-1
9606,374,19,11,0.0374749499,0.96252505,2872.543727,3057.365529,5007.535811,4552.94385,9980,661.3651425,19960,-4918272,191488,-4726784,-1
417,87,19,11,0.172619048,0.827380952,137.9824471,161.4982885,266.3021583,186.3448276,504,63.95939086,1008,-213504,44544,-168960,-1
1466,187,20,10,0.113127647,0.886872353,464.3373977,567.6121683,824.8888131,843.5508021,1653,97.0640047,3306,-750592,95744,-654848,-1
2788,140,22,8,0.0478142077,0.952185792,838.19086,918.8166883,1480.49462,1145.978571,2928,386.7899604,5856,-1427456,71680,-1355776,-1
284,44,26,4,0.134146341,0.865853659,92.82844213,98.75749788,170.0070423,128.9545455,328,26.19808307,656,-145408,22528,-122880,-1
278,19,17,13,0.063973064,0.936026936,83.13659726,84.24430244,154.4028777,69.94736842,297,17.12802768,594,-142336,9728,-132608,-1
639,61,21,9,0.0871428571,0.912857143,197.1477915,241.0379308,345.2378717,405.6229508,700,58.92255892,1400,-327168,31232,-295936,-1
3488,505,25,5,0.126471325,0.873528675,1170.279255,1022.848689,1998.180333,1988.847525,3993,75.12699906,7986,-1785856,258560,-1527296,-1
1151,73,20,10,0.0596405229,0.940359477,348.4590008,421.2157061,610.1859253,648.9863014,1224,106.25,2448,-589312,37376,-551936,-1
5094,187,20,10,0.0354099602,0.96459004,1517.78812,1658.885222,2653.892422,2289.802139,5281,1037.524558,10562,-2608128,95744,-2512384,-1
927,149,22,8,0.138475836,0.861524164,303.5832064,346.9726598,546.6148867,488.0134228,1076,126.5882353,2152,-474624,76288,-398336,-1
2469,142,23,7,0.054385293,0.945614707,745.6186453,786.5679435,1328.433779,915.9366197,2611,179.2038435,5222,-1264128,72704,-1191424,-1
2539,231,26,4,0.0833935018,0.916606498,789.1156642,776.2154434,1426.402521,935.9264069,2770,174.5431632,5540,-1299968,118272,-1181696,-1
259,67,17,13,0.205521472,0.794478528,92.86611745,94.6415945,170.007722,138.3432836,326,26.98675497,652,-132608,34304,-98304,-1
6981,523,21,9,0.069696162,0.930303838,2138.034575,2255.192204,3832.504512,2684.600382,7504,235.678392,15008,-3574272,267776,-3306496,-1
3506,417,21,9,0.106296202,0.893703798,1120.31258,1213.934151,1939.745009,2149.11271,3923,77.99204771,7846,-1795072,213504,-1581568,-1
9198,731,22,8,0.0736227213,0.926377279,2847.664224,3074.65115,4940.982387,5267.207934,9929,838.597973,19858,-4709376,374272,-4335104,-1
1459,140,20,10,0.0875547217,0.912445278,454.5969406,515.5950189,810.8498972,686.9285714,1599,36.97964847,3198,-747008,71680,-675328,-1
4997,369,21,9,0.0687663064,0.931233694,1522.688704,1786.845786,2722.688813,2152.804878,5366,370.8362129,10732,-2558464,188928,-2369536,-1
1844,179,17,13,0.0884824518,0.911517548,579.0457797,604.6176398,1029.267896,834.1117318,2023,56.38238573,4046,-944128,91648,-852480,-1
5386,439,22,8,0.0753648069,0.924635193,1650.604738,1987.401785,2883.449127,3275.553531,5825,212.8242601,11650,-2757632,224768,-2532864,-1
9400,535,27,3,0.0538500252,0.946149975,2843.075377,3169.698699,5013.589468,4166.988785,9935,1082.244009,19870,-4812800,273920,-4538880,-1
123,17,22,8,0.121428571,0.878571429,37.87051388,55.2426544,71.10569106,66.11764706,140,12.93900185,280,-62976,8704,-54272,-1
829,79,27,3,0.0870044053,0.912995595,255.7390415,321.2586323,453.3606755,466.4556962,908,39.98238661,1816,-424448,40448,-384000,-1
306,40,23,7,0.115606936,0.884393064,96.18280245,104.6922842,181.8039216,109.975,346,12.84812477,692,-156672,20480,-136192,-1
1864,188,21,9,0.0916179337,0.908382066,573.620922,750.9170787,1032.319742,968.7978723,2052,57.786539,4104,-954368,96256,-858112,-1
9577,399,20,10,0.0399959904,0.96000401,2863.216836,3059.374678,5033.638509,3905.062657,9976,937.593985,19952,-4903424,204288,-4699136,-1
2467,414,21,9,0.143700104,0.856299896,819.2629317,900.6008399,1432.951358,1488.961353,2881,141.4334806,5762,-1263104,211968,-1051136,-1
3068,731,19,11,0.192419058,0.807580942,1068.394579,1193.947835,1860.412321,2066.149111,3799,81.12321162,7598,-1570816,374272,-1196544,-1
9573,408,20,10,0.0408776676,0.959122332,2856.209123,3186.269716,5042.504126,3782.546569,9981,807.5242718,19962,-4901376,208896,-4692480,-1
78,28,18,12,0.264150943,0.735849057,31.00372186,27.15645806,57,43.75,106,26.83544304,212,-39936,14336,-25600,-1
7424,809,22,8,0.0982630876,0.901736912,2373.651664,2347.256194,4170.784617,3623.431397,8233,257.4421513,16466,-3801088,414208,-3386880,-1
3220,204,21,9,0.0595794393,0.940420561,972.5564294,1204.637686,1704.498447,1838.79902,3424,78.83951186,6848,-1648640,104448,-1544192,-1
9071,840,21,9,0.0847543134,0.915245687,2838.636297,2913.989977,5047.830449,3964.340476,9911,491.1298315,19822,-4644352,430080,-4214272,-1
2461,283,19,11,0.103134111,0.896865889,783.7251312,853.0411767,1385.786672,1256.957597,2744,51.51116951,5488,-1260032,144896,-1115136,-1
6967,784,22,8,0.101148239,0.898851761,2208.372188,2461.069934,3842.051529,4177.682398,7751,153.7896825,15502,-3567104,401408,-3165696,-1
4733,520,20,10,0.0989910527,0.901008947,1518.623973,1492.908695,2616.794422,2719.890385,5253,118.0980216,10506,-2423296,266240,-2157056,-1
9549,427,20,10,0.0428027265,0.957197273,2867.808639,2978.930821,5031.446225,4028.093677,9976,272.7919059,19952,-4889088,218624,-4670464,-1
4610,433,21,9,0.0858615903,0.91413841,1438.769089,1603.975723,2498.057484,2776.907621,5043,150.8074163,10086,-2360320,221696,-2138624,-1
1801,141,20,10,0.0726055613,0.927394439,554.6028956,572.1307339,991.7967796,712.248227,1942,53.95943318,3884,-922112,72192,-849920,-1
8542,667,20,10,0.0724291454,0.927570855,2668.014166,2472.738862,4646.02037,4079.668666,9209,317.3328739,18418,-4373504,341504,-4032000,-1
5366,1229,22,8,0.186353298,0.813646702,1649.010754,1763.19605,2861.299292,5204.701383,6595,146.1657801,13190,-2747392,629248,-2118144,-1
2915,253,21,9,0.0798611111,0.920138889,909.4879942,970.5480155,1583.327273,1598.011858,3168,245.3911696,6336,-1492480,129536,-1362944,-1
1356,108,20,10,0.0737704918,0.926229508,414.2775204,510.7141786,738.1548673,661.5,1464,109.2537313,2928,-694272,55296,-638976,-1
1975,250,17,13,0.112359551,0.887640449,629.3022267,734.6643576,1119.967089,1057.96,2225,133.2335329,4450,-1011200,128000,-883200,-1
72,19,21,9,0.208791209,0.791208791,24.06914791,32.02016332,48.15277778,37.84210526,91,7.640638119,182,-36864,9728,-27136,-1
6537,283,20,10,0.0414956012,0.958504399,1959.553574,2148.862816,3423.509408,3109.996466,6820,130.6263168,13640,-3346944,144896,-3202048,-1
288,49,18,12,0.145400593,0.854599407,92.17989369,82.83842153,183.3159722,84.85714286,337,60.17857143,674,-147456,25088,-122368,-1
6117,318,21,9,0.0494172494,0.950582751,1848.043959,2012.902265,3232.505967,2938.965409,6435,165.466701,12870,-3131904,162816,-2969088,-1
1183,114,20,10,0.0878951426,0.912104857,360.8043114,485.4237763,657.4167371,561.6578947,1297,23.72850348,2594,-605696,58368,-547328,-1
9467,497,22,8,0.0498795664,0.950120434,2869.629213,2762.981247,5042.525615,3839.114688,9964,420.599409,19928,-4847104,254464,-4592640,-1
4931,1007,21,9,0.169585719,0.830414281,1620.471051,1872.027889,2786.826202,3864.002979,5938,114.8771523,11876,-2524672,515584,-2009088,-1
2785,541,22,8,0.162657847,0.837342153,900.9096717,1169.880059,1601.763375,1981.312384,3326,197.8584176,6652,-1425920,276992,-1148928,-1
1705,115,27,3,0.0631868132,0.936813187,515.4942856,654.6358655,911.3695015,897.6086957,1820,85.36585366,3640,-872960,58880,-814080,-1
2506,252,21,9,0.0913705584,0.908629442,789.3327722,829.6984978,1401.612929,1159.599206,2758,51.9984917,5516,-1283072,129024,-1154048,-1
642,95,18,12,0.12890095,0.87109905,200.7072028,263.0450356,355.376947,461.0631579,737,29.75373436,1474,-328704,48640,-280064,-1
5423,316,22,8,0.0550618575,0.944938143,1649.965701,1751.681505,2883.736862,2634.256329,5739,122.2364217,11478,-2776576,161792,-2614784,-1
3817,278,27,3,0.0678876679,0.932112332,1166.726362,1372.606762,2040.979827,2144.388489,4095,245.0628366,8190,-1954304,142336,-1811968,-1
2207,114,27,3,0.04911676,0.95088324,663.458499,786.2297445,1160.770729,1165.438596,2321,177.0404272,4642,-1129984,58368,-1071616,-1
4003,702,21,9,0.149202976,0.850797024,1303.279223,1318.157863,2196.089183,3247.749288,4705,217.9249653,9410,-2049536,359424,-1690112,-1
9579,404,21,9,0.040468797,0.959531203,2870.238517,2997.418049,5031.264955,4061.012376,9983,753.4339623,19966,-4904448,206848,-4697600,-1
9468,488,22,8,0.0490156689,0.950984331,2838.733784,3131.037656,5055.896493,3476.881148,9956,661.9680851,19912,-4847616,249856,-4597760,-1
3319,234,19,11,0.0658598368,0.934140163,1024.047333,1047.708414,1779.413378,1742.769231,3553,454.9295775,7106,-1699328,119808,-1579520,-1
1977,437,23,7,0.181027341,0.818972659,679.663998,755.0075589,1177.376328,1343.78032,2414,55.2908841,4828,-1012224,223744,-788480,-1
331,39,18,12,0.105405405,0.894594595,101.7298388,111.9934369,195.3776435,101.6666667,370,43.73522459,740,-169472,19968,-149504,-1
2343,334,19,11,0.12476653,0.87523347,756.7476039,868.8621921,1323.035851,1450.988024,2677,49.94402985,5354,-1199616,171008,-1028608,-1
5484,283,19,11,0.049072308,0.950927692,1638.416723,1987.613665,2919.903355,2188.261484,5767,492.0648464,11534,-2807808,144896,-2662912,-1
1893,241,18,12,0.112933458,0.887066542,599.9866507,680.8625221,1099.03962,819.7634855,2134,100.8030231,4268,-969216,123392,-845824,-1
98,18,22,8,0.155172414,0.844827586,31.24845019,43.57142568,59.06122449,55.44444444,116,3.085927108,232,-50176,9216,-40960,-1
3484,407,26,4,0.10460036,0.89539964,1115.928171,1166.196882,1968.571757,1752.781327,3891,105.7911909,7782,-1783808,208384,-1575424,-1
3100,271,20,10,0.0803915752,0.919608425,953.9358915,1158.959807,1699.713226,1529.132841,3371,279.0562914,6742,-1587200,138752,-1448448,-1
4751,340,21,9,0.0667845217,0.933215478,1453.775673,1671.455774,2537.713955,2661.785294,5091,449.7349823,10182,-2432512,174080,-2258432,-1
1979,142,17,13,0.0669495521,0.933050448,607.4419167,674.6297141,1064.100556,1017.788732,2121,121.8265365,4242,-1013248,72704,-940544,-1
5595,939,20,10,0.143709826,0.856290174,1926.327169,1616.267545,3238.882752,3438.014909,6534,191.1644236,13068,-2864640,480768,-2383872,-1
1934,108,21,9,0.0528893242,0.947110676,580.2645411,680.3733333,1036.628749,750.5833333,2042,46.89940285,4084,-990208,55296,-934912,-1
2654,173,22,8,0.0611956137,0.938804386,807.8386084,870.7553992,1435.250565,1087.99422,2827,254.2266187,5654,-1358848,88576,-1270272,-1
9452,497,27,3,0.0499547693,0.950045231,2860.231845,3087.320391,4972.155946,5029.088531,9949,631.6825397,19898,-4839424,254464,-4584960,-1
2937,188,19,11,0.06016,0.93984,898.5993241,860.3150173,1588.767109,1160.457447,3125,165.6067833,6250,-1503744,96256,-1407488,-1
5188,399,21,9,0.0714157866,0.928584213,1589.299092,1869.23044,2772.161527,3077.954887,5587,177.4777637,11174,-2656256,204288,-2451968,-1
3309,289,20,10,0.0803224013,0.919677599,1038.970573,1008.735226,1818.909338,1577.266436,3598,121.3081591,7196,-1694208,147968,-1546240,-1
6362,396,27,3,0.0585972181,0.941402782,1944.798466,1918.418077,3336.568375,4069.224747,6758,183.8911565,13516,-3257344,202752,-3054592,-1
43,16,23,7,0.271186441,0.728813559,16.74173109,17.73579978,29.60465116,31.0625,59,6.455142232,118,-22016,8192,-13824,-1
2223,267,21,9,0.107228916,0.892771084,692.5360376,887.9909328,1267.263158,1064.303371,2490,251.0080645,4980,-1138176,136704,-1001472,-1
6301,704,22,8,0.100499643,0.899500357,2031.32413,1916.209722,3533.92525,3226.210227,7005,149.455942,14010,-3226112,360448,-2865664,-1
1695,100,19,11,0.0557103064,0.944289694,512.215272,606.8265795,894.2430678,961.68,1795,286.2838915,3590,-867840,51200,-816640,-1
2543,303,22,8,0.106465214,0.893534786,811.6785879,886.9735134,1440.887141,1277.574257,2846,170.6235012,5692,-1302016,155136,-1146880,-1
8507,658,21,9,0.0717948718,0.928205128,2612.046959,3046.652052,4577.339368,4656.183891,9165,298.8262145,18330,-4355584,336896,-4018688,-1
9523,451,20,10,0.0452175657,0.954782434,2849.90303,3197.93309,5046.271343,3746.525499,9974,293.4392468,19948,-4875776,230912,-4644864,-1
7487,380,27,3,0.048303038,0.951696962,2261.157235,2324.952804,3973.351142,3158.678947,7867,190.4381506,15734,-3833344,194560,-3638784,-1
5269,320,17,13,0.057255323,0.942744677,1587.384332,1969.054458,2813.392484,2492.15625,5589,274.9139203,11178,-2697728,163840,-2533888,-1
9481,486,21,9,0.048760911,0.951239089,2863.44672,3112.474261,5002.299019,4627.018519,9967,616.769802,19934,-4854272,248832,-4605440,-1
5104,284,21,9,0.0527097253,0.947290275,1539.765725,1812.19296,2697.842281,2634.433099,5388,251.1888112,10776,-2613248,145408,-2467840,-1
6362,622,17,13,0.0890607102,0.91093929,2000.201854,2153.367663,3465.928953,3764.276527,6984,261.475103,13968,-3257344,318464,-2938880,-1
3414,274,21,9,0.0742950108,0.925704989,1050.281196,1229.486144,1844.124194,1849.182482,3688,74.29492345,7376,-1747968,140288,-1607680,-1
1587,157,25,5,0.0900229358,0.909977064,499.6452405,513.9356098,888.2640202,713.1528662,1744,163.9097744,3488,-812544,80384,-732160,-1
241,50,17,13,0.171821306,0.828178694,81.69708205,91.97583161,149.9585062,126.92,291,21.19446468,582,-123392,25600,-97792,-1
9205,724,21,9,0.0729177158,0.927082284,2822.279843,3229.234256,5039.508637,4017.690608,9929,867.1615721,19858,-4712960,370688,-4342272,-1
9406,419,27,3,0.0426463104,0.95735369,2822.646327,2981.007668,4953.975548,3993.152745,9825,1475.225225,19650,-4815872,214528,-4601344,-1
5003,459,20,10,0.084035152,0.915964848,1556.573709,1781.211519,2735.670598,2686.041394,5462,171.923198,10924,-2561536,235008,-2326528,-1
977,213,21,9,0.178991597,0.821008403,334.7501167,381.089207,593.8024565,603.286385,1190,56.93779904,2380,-500224,109056,-391168,-1
84,29,18,12,0.256637168,0.743362832,31.73538016,31.39139593,61.64285714,43.55172414,113,2.895208814,226,-43008,14848,-28160,-1
9431,525,20,10,0.0527320209,0.947267979,2852.995391,2932.054617,5051.778496,3662.139048,9956,561.2175874,19912,-4828672,268800,-4559872,-1
9566,408,21,9,0.0409063565,0.959093643,2872.587897,2909.430376,5023.019862,4154.698529,9974,698.4593838,19948,-4897792,208896,-4688896,-1
856,82,20,10,0.0874200426,0.912579957,260.890454,346.8429219,477.6296729,384.6341463,938,18.3203125,1876,-438272,41984,-396288,-1
8140,1667,20,10,0.169980626,0.830019374,2810.259384,2795.36842,4739.957617,5705.022795,9807,211.4489004,19614,-4167680,853504,-3314176,-1
3184,177,19,11,0.0526628979,0.947337102,964.8392765,1043.809567,1691.782977,1487.028249,3361,111.4759536,6722,-1630208,90624,-1539584,-1
1364,153,27,3,0.100856955,0.899143045,433.4424827,474.3039912,763.244868,721.1568627,1517,125.0618302,3034,-698368,78336,-620032,-1
9445,519,17,13,0.0520875151,0.947912485,2830.657264,3327.125027,5057.21207,3622.855491,9964,1084.22198,19928,-4835840,265728,-4570112,-1
2569,171,24,6,0.0624087591,0.937591241,778.9353803,948.5264183,1376.869599,1274.807018,2740,187.0307167,5480,-1315328,87552,-1227776,-1
4478,230,22,8,0.0488530161,0.951146984,1356.34126,1396.790433,2364.643591,2157.008696,4708,197.5660932,9416,-2292736,117760,-2174976,-1
2837,309,21,9,0.0982199619,0.901780038,894.8768806,1001.825305,1552.502996,1766.278317,3146,65.81589958,6292,-1452544,158208,-1294336,-1
426,108,24,6,0.202247191,0.797752809,148.558369,174.4765914,267.4389671,267.7407407,534,25.05865791,1068,-218112,55296,-162816,-1
107,28,20,10,0.207407407,0.792592593,38.27315617,41.09905903,69.38317757,62.71428571,135,6.317267197,270,-54784,14336,-40448,-1
81,25,27,3,0.235849057,0.764150943,29.82634289,26.71329257,48.28395062,70.4,106,8.610885459,212,-41472,12800,-28672,-1
5028,1112,20,10,0.181107492,0.818892508,1751.220416,1727.839789,2929.736675,3706.973022,6140,142.2283994,12280,-2574336,569344,-2004992,-1
9578,398,21,9,0.0398957498,0.96010425,2857.74034,3298.169394,5016.251932,4320.640704,9976,894.7085202,19952,-4903936,203776,-4700160,-1
54,15,20,10,0.217391304,0.782608696,19.76193185,18.00666543,37.38888889,26.4,69,12.29946524,138,-27648,7680,-19968,-1
9493,478,17,13,0.0479390232,0.952060977,2860.345339,3090.618863,5029.628042,4119.554393,9971,445.5317248,19942,-4860416,244736,-4615680,-1
3497,395,16,14,0.101490236,0.898509764,1098.948043,1320.230364,1952.209036,1895.956962,3892,204.3044619,7784,-1790464,202240,-1588224,-1
9280,657,20,10,0.0661165342,0.933883466,2853.294323,3020.272566,5008.939332,4404.864536,9937,192.5029059,19874,-4751360,336384,-4414976,-1
3695,544,21,9,0.128332154,0.871667846,1175.301254,1492.255261,2086.572395,2347.049632,4239,114.9403471,8478,-1891840,278528,-1613312,-1
2108,218,20,10,0.0937231298,0.90627687,664.0346748,644.748362,1199.136148,818.9082569,2326,157.4813812,4652,-1079296,111616,-967680,-1
4516,383,17,13,0.0781792202,0.92182078,1396.610858,1588.973216,2430.258415,2682.775457,4899,128.4478238,9798,-2312192,196096,-2116096,-1
5340,348,20,10,0.0611814346,0.938818565,1624.047262,1894.998422,2848.508427,2782.991379,5688,198.3955354,11376,-2734080,178176,-2555904,-1
1143,136,16,14,0.106333073,0.893666927,358.8672236,446.2306153,642.5643045,618.4485294,1279,97.63358779,2558,-585216,69632,-515584,-1
9373,572,17,13,0.0575163399,0.94248366,2866.189989,2927.125595,4993.022405,4644.905594,9945,1029.503106,19890,-4798976,292864,-4506112,-1
9306,493,21,9,0.0503112563,0.949688744,2821.68554,2775.011037,4952.954868,3900.409736,9799,184.2263583,19598,-4764672,252416,-4512256,-1
5132,366,20,10,0.0665696617,0.933430338,1582.670154,1648.457727,2748.911925,2757.745902,5498,127.7416357,10996,-2627584,187392,-2440192,-1
3674,440,20,10,0.106951872,0.893048128,1155.28927,1403.303578,2026.829341,2313.6,4114,113.5209713,8228,-1881088,225280,-1655808,-1
3239,218,20,10,0.063060457,0.936939543,992.5007303,1072.56689,1723.684779,1807.972477,3457,66.41690682,6914,-1658368,111616,-1546752,-1
2844,258,21,9,0.083172147,0.916827853,880.5314928,1045.717004,1553.961674,1524.364341,3102,69.07147629,6204,-1456128,132096,-1324032,-1
9517,467,21,9,0.0467748397,0.95322516,2851.359627,3110.340107,5064.011979,3535.156317,9984,1027.160494,19968,-4872704,239104,-4633600,-1
3148,252,22,8,0.0741176471,0.925882353,972.261817,1041.023528,1725.45521,1388.757937,3400,107.6289965,6800,-1611776,129024,-1482752,-1
3840,328,21,9,0.0786948177,0.921305182,1185.697912,1327.035488,2050.095313,2487.286585,4168,79.63316775,8336,-1966080,167936,-1798144,-1
5664,516,21,9,0.0834951456,0.916504854,1764.839845,1980.549201,3083.210805,3170.511628,6180,275.4010695,12360,-2899968,264192,-2635776,-1
9453,508,21,9,0.0509988957,0.949001104,2864.455295,3062.938608,4994.429916,4731.09252,9961,1213.276492,19922,-4839936,260096,-4579840,-1
1094,119,21,9,0.0981038747,0.901896125,336.047433,452.1778604,615.7632541,526.4369748,1213,72.54784689,2426,-560128,60928,-499200,-1
6396,408,22,8,0.0599647266,0.940035273,1946.915634,2181.149884,3426.994371,3018.514706,6804,337.1655104,13608,-3274752,208896,-3065856,-1
