N_in_packets,N_out_packets,in_first_thirty,out_first_thirty,out_fraction,in_fraction,out_std,in_std,out_mean,in_mean,N_packets,time_fraction,sum_N,incoming_packets_size,outgoing_packets_size,total_packets_size,y
5919,333,23,7,0.0532629559,0.946737044,1785.520192,2072.438643,3150.515797,2699.624625,6252,167.0317927,12504,-3030528,170496,-2860032,1
5963,403,23,7,0.0633050581,0.936694942,1808.695271,1988.485832,3248.526413,2221.334988,6366,153.3236994,12732,-3053056,206336,-2846720,1
5933,393,23,7,0.0621245653,0.937875435,1792.894226,2121.645902,3215.255014,2382.170483,6326,165.819135,12652,-3037696,201216,-2836480,1
6034,475,22,8,0.0729758796,0.92702412,1851.516396,1700.956779,3360.544581,1914.250526,6509,163.66608,13018,-3089408,243200,-2846208,1
5944,334,24,6,0.0532016566,0.946798343,1794.977569,2025.360332,3169.174293,2611.404192,6278,156.9107723,12556,-3043328,171008,-2872320,1
6059,472,23,7,0.0722707089,0.927729291,1852.951743,1801.927259,3368.377125,1951.798729,6531,161.9390032,13062,-3102208,241664,-2860544,1
5963,387,24,6,0.0609448819,0.939055118,1806.62059,2039.393557,3227.565823,2373.255814,6350,161.4954222,12700,-3053056,198144,-2854912,1
6132,404,23,7,0.0618115055,0.938188494,1865.075603,1917.723816,3335.984508,2244.205446,6536,170.1640198,13072,-3139584,206848,-2932736,1
5960,339,24,6,0.0538180664,0.946181934,1795.145228,2118.496424,3179.976174,2622.985251,6299,175.1668521,12598,-3051520,173568,-2877952,1
4870,315,24,6,0.0607521697,0.93924783,1481.731978,1472.025787,2647.880287,1744.533333,5185,90.39400279,10370,-2493440,161280,-2332160,1
5948,372,23,7,0.0588607595,0.941139241,1791.350713,2209.424664,3196.864829,2579.053763,6320,165.792235,12640,-3045376,190464,-2854912,1
2385,515,23,7,0.177586207,0.822413793,810.6031167,935.809634,1483.109015,1299.485437,2900,59.13539967,5800,-1221120,263680,-957440,1
2303,506,23,7,0.180135279,0.819864721,782.3280203,915.4933489,1437.3934,1257.565217,2809,59.28661883,5618,-1179136,259072,-920064,1
2268,454,22,8,0.166789126,0.833210874,763.998348,877.9548849,1384.042769,1248.885463,2722,55.76726081,5444,-1161216,232448,-928768,1
2273,452,23,7,0.16587156,0.83412844,764.6338926,879.1869255,1387.025077,1242.183628,2725,57.4288725,5450,-1163776,231424,-932352,1
175,145,23,7,0.453125,0.546875,98.91416291,78.83479498,177.9257143,139.4689655,320,16.62337662,640,-89600,74240,-15360,1
2294,511,23,7,0.182174688,0.817825312,791.1057692,879.1859249,1428.931997,1286.585127,2805,58.4375,5610,-1174528,261632,-912896,1
2357,518,23,7,0.180173913,0.819826087,811.2293312,898.7318485,1466.708952,1307.368726,2875,58.91393443,5750,-1206784,265216,-941568,1
2347,490,23,7,0.172717659,0.827282341,795.5215327,913.2147255,1444.541968,1296.659184,2837,57.4291498,5674,-1201664,250880,-950784,1
2375,470,22,8,0.165202109,0.834797891,808.4525324,880.5092767,1435.592,1359.370213,2845,55.85001963,5690,-1216000,240640,-975360,1
2321,497,23,7,0.176366217,0.823633783,780.8230676,927.3916329,1450.678156,1217.197183,2818,56.90630048,5636,-1188352,254464,-933888,1
2322,486,23,7,0.173076923,0.826923077,793.9882366,881.605094,1420.643411,1327.37037,2808,55.74746873,5616,-1188864,248832,-940032,1
2331,422,23,7,0.153287323,0.846712677,774.099697,899.9182191,1373.493779,1396.367299,2753,48.0286113,5506,-1193472,216064,-977408,1
2307,499,22,8,0.177833215,0.822166785,790.0213605,890.2197508,1424.623754,1305.839679,2806,53.96153846,5612,-1181184,255488,-925696,1
2295,500,23,7,0.178890877,0.821109123,782.148718,898.0578484,1428.983007,1255.788,2795,58.55855856,5590,-1175040,256000,-919040,1
2377,448,23,7,0.158584071,0.841415929,805.0548263,868.5088762,1417.297434,1390.198661,2825,56.38722555,5650,-1217024,229376,-987648,1
2272,471,23,7,0.171709807,0.828290193,761.494533,903.9524309,1408.398768,1196.420382,2743,55.83146754,5486,-1163264,241152,-922112,1
717,139,23,7,0.162383178,0.837616822,230.9003456,305.337355,444.1576011,347.7338129,856,16.20905132,1712,-367104,71168,-295936,1
2360,478,23,7,0.168428471,0.831571529,798.0869796,907.1179431,1443.860169,1299.228033,2838,59.45945946,5676,-1208320,244736,-963584,1
1269,247,23,7,0.16292876,0.83707124,419.0631188,522.278977,754.6296296,778.3846154,1516,27.36462094,3032,-649728,126464,-523264,1
1351,315,23,7,0.18907563,0.81092437,449.7890373,575.2114534,866.5292376,691.8412698,1666,19.74869606,3332,-691712,161280,-530432,1
748,121,24,6,0.139240506,0.860759494,245.844929,278.155724,439.6350267,406.3471074,869,67.20804331,1738,-382976,61952,-321024,1
757,116,24,6,0.132875143,0.867124857,249.6016795,267.071988,438.2549538,428.8103448,873,87.82696177,1746,-387584,59392,-328192,1
400,53,22,8,0.116997792,0.883002208,125.2416508,153.2175594,235.17,165.3396226,453,82.66423358,906,-204800,27136,-177664,1
775,122,23,7,0.136008919,0.863991081,254.3866907,284.2115046,453.9122581,417.795082,897,80.16085791,1794,-396800,62464,-334336,1
745,107,22,8,0.125586854,0.874413146,243.2481301,263.7112583,428.1704698,414.8691589,852,77.73722628,1704,-381440,54784,-326656,1
743,109,25,5,0.127934272,0.872065728,245.5350414,248.6327572,425.3755047,434.1651376,852,52.91925466,1704,-380416,55808,-324608,1
742,106,24,6,0.125,0.875,243.8321685,251.1273563,422.819407,436.2641509,848,72.17021277,1696,-379904,54272,-325632,1
751,104,24,6,0.121637427,0.878362573,245.0306896,259.1588534,426.701731,437.375,855,51.5992758,1710,-384512,53248,-331264,1
797,130,22,8,0.140237325,0.859762675,264.7404609,283.4374372,467.7415307,441.0615385,927,98.72204473,1854,-408064,66560,-341504,1
747,105,24,6,0.123239437,0.876760563,244.4744916,255.9238772,424.9062918,437.8380952,852,83.04093567,1704,-382464,53760,-328704,1
748,111,22,8,0.129220023,0.870779977,245.3766493,264.7890827,430.2887701,428.0540541,859,85.72854291,1718,-382976,56832,-326144,1
736,110,24,6,0.130023641,0.869976359,242.2154193,257.2131213,423.1779891,425.6545455,846,61.52727273,1692,-376832,56320,-320512,1
741,120,23,7,0.139372822,0.860627178,245.362581,267.3018725,432.0080972,424.775,861,39.80582524,1722,-379392,61440,-317952,1
740,114,22,8,0.133489461,0.866510539,244.1837301,261.1616032,428.4,421.6578947,854,38.67753623,1708,-378880,58368,-320512,1
741,107,23,7,0.126179245,0.873820755,242.4844634,260.2372041,424.2523617,426.2149533,848,74.91166078,1696,-379392,54784,-324608,1
802,112,22,8,0.122538293,0.877461707,262.2029341,274.9368614,455.532419,471.5892857,914,117.7835052,1828,-410624,57344,-353280,1
770,117,24,6,0.131905299,0.868094701,253.7744291,270.5653769,443.5688312,446.8376068,887,68.60015468,1774,-394240,59904,-334336,1
725,109,24,6,0.130695444,0.869304556,238.6888534,253.3805665,414.8786207,434.9357798,834,61.14369501,1668,-371200,55808,-315392,1
767,106,25,5,0.121420389,0.878579611,249.2393395,270.6377106,434.6584094,453.9433962,873,60.45706371,1746,-392704,54272,-338432,1
747,115,24,6,0.133410673,0.866589327,245.6693417,268.3420609,432.8621151,422.6521739,862,73.54948805,1724,-382464,58880,-323584,1
847,128,23,7,0.131282051,0.868717949,272.6906014,322.6719714,499.9940968,408.6328125,975,28.87177969,1950,-433664,65536,-368128,1
834,141,22,8,0.144615385,0.855384615,276.7640968,304.8679931,494.5839329,449.0567376,975,29.05244338,1950,-427008,72192,-354816,1
829,128,22,8,0.133751306,0.866248694,269.9916054,312.8873209,482.5367913,456.09375,957,27.42906277,1914,-424448,65536,-358912,1
315,47,22,8,0.129834254,0.870165746,100.7202955,86.93838324,194.3777778,95.19148936,362,12.64407964,724,-161280,24064,-137216,1
835,136,23,7,0.140061792,0.859938208,275.6941456,306.7894296,488.0526946,473.3970588,971,27.82234957,1942,-427520,69632,-357888,1
829,141,23,7,0.145360825,0.854639175,271.8560476,315.9401619,496.6875754,419.7234043,970,29.69084787,1940,-424448,72192,-352256,1
847,134,23,7,0.136595311,0.863404689,277.8439991,313.4850331,495.3671783,463.3955224,981,29.14438503,1962,-433664,68608,-365056,1
825,137,23,7,0.142411642,0.857588358,270.8633051,310.2441649,490.56,426.9416058,962,29.17804064,1924,-422400,70144,-352256,1
836,124,23,7,0.129166667,0.870833333,273.600804,299.7213537,481.6016746,473.0725806,960,27.89076119,1920,-428032,63488,-364544,1
821,122,23,7,0.129374337,0.870625663,267.4772722,302.0871766,473.1948843,463.9590164,943,27.80890593,1886,-420352,62464,-357888,1
836,133,23,7,0.137254902,0.862745098,274.7317988,305.4527616,492.1650718,439.962406,969,27.61470504,1938,-428032,68096,-359936,1
859,135,23,7,0.135814889,0.864185111,282.9926619,307.2347797,504.4586729,453.2222222,994,26.44320298,1988,-439808,69120,-370688,1
831,140,23,7,0.144181256,0.855818744,276.202903,302.8099353,489.198556,467.0142857,971,28.09606481,1942,-425472,71680,-353792,1
827,130,23,7,0.13584117,0.86415883,270.0267791,307.9970276,487.171705,427.0153846,957,27.9252991,1914,-423424,66560,-356864,1
839,133,23,7,0.136831276,0.863168724,276.6586935,303.3192846,489.9737783,464.5864662,972,27.15842414,1944,-429568,68096,-361472,1
838,145,23,7,0.14750763,0.85249237,280.8822358,297.0440233,498.5954654,453.8827586,983,27.56590017,1966,-429056,74240,-354816,1
856,145,23,7,0.144855145,0.855144855,282.0583763,322.6841937,509.067757,453.3724138,1001,31.14499067,2002,-438272,74240,-364032,1
827,127,23,7,0.13312369,0.86687631,271.0280034,301.1169183,481.3192261,452.6299213,954,26.40464988,1908,-423424,65024,-358400,1
826,142,23,7,0.146694215,0.853305785,272.583067,312.1984584,492.6392252,437.1549296,968,26.98633956,1936,-422912,72704,-350208,1
835,133,23,7,0.137396694,0.862603306,276.9902986,293.6065316,487.5640719,465.2631579,968,25.91006424,1936,-427520,68096,-359424,1
9376,593,21,9,0.0594844016,0.940515598,2852.627057,2952.92599,5068.268345,3668.43339,9969,780.0469484,19938,-4800512,303616,-4496896,1
9385,582,20,10,0.0583926959,0.941607304,2849.724124,2969.267454,5069.135216,3611.158076,9967,1024.357657,19934,-4805120,297984,-4507136,1
9393,574,20,10,0.0575900472,0.942409953,2855.881009,2952.842386,5058.132758,3770.883275,9967,619.8383085,19934,-4809216,293888,-4515328,1
9399,570,20,10,0.0571772495,0.942822751,2854.346867,2907.303153,5069.236195,3595.989474,9969,948.5252141,19938,-4812288,291840,-4520448,1
7428,520,20,10,0.0654252642,0.934574736,2277.580414,2207.823896,4057.041869,2795.421154,7948,139.7327707,15896,-3803136,266240,-3536896,1
9385,584,20,10,0.058581603,0.941418397,2852.352057,2896.067343,5075.325946,3533.443493,9969,1046.065058,19938,-4805120,299008,-4506112,1
9401,568,20,10,0.0569766275,0.943023372,2851.610243,3009.281138,5061.718115,3715.234155,9969,887.7114871,19938,-4813312,290816,-4522496,1
9384,585,21,9,0.0586819139,0.941318086,2855.318008,2928.451016,5065.552003,3692.863248,9969,637.8119002,19938,-4804608,299520,-4505088,1
9392,577,20,10,0.0578794262,0.942120574,2850.42389,2895.326972,5078.367547,3465.228769,9969,1063.927428,19938,-4808704,295424,-4513280,1
9410,559,21,9,0.0560738289,0.943926171,2850.565729,2969.864067,5068.399469,3581.084079,9969,1063.927428,19938,-4817920,286208,-4531712,1
9421,548,21,9,0.0549704083,0.945029592,2858.487329,3011.876133,5044.712875,3958.439781,9969,490.8419498,19938,-4823552,280576,-4542976,1
9434,537,20,10,0.0538561829,0.946143817,2854.333361,2970.180667,5062.014522,3650.579143,9971,736.4106352,19942,-4830208,274944,-4555264,1
9347,620,19,11,0.0622052774,0.937794723,2846.491901,3131.925129,5052.023323,3958.493548,9967,702.3960536,19934,-4785664,317440,-4468224,1
9397,572,21,9,0.0573778714,0.942622129,2851.28741,2905.692321,5075.292434,3501.646853,9969,1483.482143,19938,-4811264,292864,-4518400,1
9494,476,20,10,0.0477432297,0.95225677,2854.09339,3064.689607,5048.054877,3737.819328,9970,712.6518942,19940,-4860928,243712,-4617216,1
9403,566,19,11,0.0567760056,0.943223994,2851.023106,2919.537915,5073.788153,3509.95583,9969,1296.358908,19938,-4814336,289792,-4524544,1
9399,568,20,10,0.0569880606,0.943011939,2854.134021,3085.26342,5041.184488,4037.737676,9967,604.4269254,19934,-4812288,290816,-4521472,1
1268,120,21,9,0.0864553314,0.913544669,390.1835132,457.0136759,712.4566246,504.7583333,1388,21.50604276,2776,-649216,61440,-587776,1
1282,126,20,10,0.0894886364,0.910511364,395.790694,439.4663385,727.3026521,472.4920635,1408,21.83622829,2816,-656384,64512,-591872,1
9349,618,20,10,0.0620046152,0.937995385,2850.494277,2987.725095,5066.686277,3733.135922,9967,343.5711824,19934,-4786688,316416,-4470272,1
7814,430,19,11,0.052159146,0.947840854,2354.509008,2725.22239,4157.050806,3494.639535,8244,231.8335208,16488,-4000768,220160,-3780608,1
7742,424,20,10,0.0519226059,0.948077394,2331.650699,2733.368674,4111.893438,3565.051887,8166,233.6480687,16332,-3963904,217088,-3746816,1
7733,391,21,9,0.0481290005,0.951871,2324.84565,2672.73446,4086.470063,3588.432225,8124,228.7162162,16248,-3959296,200192,-3759104,1
9516,459,21,9,0.0460150376,0.953984962,2864.941725,3065.7836,5025.411728,4212.379085,9975,601.2658228,19950,-4872192,235008,-4637184,1
9519,456,21,9,0.0457142857,0.954285714,2868.90449,3015.675106,5020.184368,4316.151316,9975,501.7605634,19950,-4873728,233472,-4640256,1
1685,138,21,9,0.0756993966,0.924300603,517.8006467,538.5072132,936.2338279,616.1014493,1823,31.81500873,3646,-862720,70656,-792064,1
7793,419,20,10,0.0510228933,0.948977107,2344.286765,2765.197893,4134.260234,3590.186158,8212,271.9205298,16424,-3990016,214528,-3775488,1
7769,431,20,10,0.0525609756,0.947439024,2339.205298,2776.656991,4128.19256,3601.327146,8200,203.3730159,16400,-3977728,220672,-3757056,1
8782,460,19,11,0.0497727765,0.950227224,2655.617934,2703.550449,4674.08358,3617.61087,9242,161.7430872,18484,-4496384,235520,-4260864,1
7769,412,19,11,0.0503605916,0.949639408,2338.010682,2718.75704,4118.384734,3574.61165,8181,228.5195531,16362,-3977728,210944,-3766784,1
7799,424,21,9,0.05156269,0.94843731,2349.826364,2737.776133,4136.846775,3654.971698,8223,219.0463506,16446,-3993088,217088,-3776000,1
7792,427,19,11,0.0519527923,0.948047208,2347.947395,2726.863992,4140.134882,3560.091335,8219,191.4511996,16438,-3989504,218624,-3770880,1
7827,396,21,9,0.0481576067,0.951842393,2361.698873,2531.94841,4141.385205,3531.19697,8223,188.040247,16446,-4007424,202752,-3804672,1
42,13,20,10,0.236363636,0.763636364,16.07707132,14.57687234,29.16666667,24.23076923,55,2.019831069,110,-21504,6656,-14848,1
7746,408,21,9,0.0500367918,0.949963208,2333.209841,2690.617317,4096.606894,3714.75,8154,225.1864126,16308,-3965952,208896,-3757056,1
9517,458,21,9,0.045914787,0.954085213,2869.493866,3016.687185,5017.3851,4377.393013,9975,383.8014621,19950,-4872704,234496,-4638208,1
7669,418,20,10,0.0516878942,0.948312106,2307.03984,2751.520519,4068.833355,3588.385167,8087,478.5207101,16174,-3926528,214016,-3712512,1
9484,490,20,10,0.0491277321,0.950872268,2861.274232,3095.386567,5029.814741,4168.493878,9974,395.3230281,19948,-4855808,250880,-4604928,1
9478,497,19,11,0.0498245614,0.950175439,2858.855776,3073.030773,5041.879827,3960.488934,9975,495.7753479,19950,-4852736,254464,-4598272,1
9501,474,20,10,0.047518797,0.952481203,2859.398153,3162.951083,5025.834017,4229.64346,9975,634.9458943,19950,-4864512,242688,-4621824,1
4733,371,23,7,0.0726880878,0.927311912,1456.250854,1675.760674,2557.024086,2494.784367,5104,114.5936237,10208,-2423296,189952,-2233344,1
4736,462,23,7,0.0888803386,0.911119661,1484.178271,1648.546889,2616.745355,2422.71645,5198,150.492183,10396,-2424832,236544,-2188288,1
4799,438,24,6,0.0836356693,0.916364331,1497.285058,1653.936302,2633.692853,2458.015982,5237,143.4008762,10474,-2457088,224256,-2232832,1
4929,449,23,7,0.0834882856,0.916511714,1541.961998,1654.715109,2704.594847,2523.792873,5378,149.846754,10756,-2523648,229888,-2293760,1
4815,457,23,7,0.0866843703,0.91331563,1507.552135,1659.77867,2649.039875,2504.378556,5272,137.0774831,10544,-2465280,233984,-2231296,1
4012,301,23,7,0.06978901,0.93021099,1231.951508,1363.667773,2182.400548,1818.438538,4313,164.4300419,8626,-2054144,154112,-1900032,1
4810,435,23,7,0.0829361296,0.91706387,1499.560902,1661.377217,2634.244075,2498.668966,5245,135.7401656,10490,-2462720,222720,-2240000,1
4801,420,23,7,0.0804443593,0.919555641,1495.797543,1620.194986,2627.139971,2426.504762,5221,145.0277778,10442,-2458112,215040,-2243072,1
4869,445,23,7,0.0837410613,0.916258939,1516.43299,1709.452513,2669.228589,2529.170787,5314,146.6335541,10628,-2492928,227840,-2265088,1
4857,425,23,7,0.0804619462,0.919538054,1509.667656,1686.654296,2647.002265,2578.618824,5282,137.6596299,10564,-2486784,217600,-2269184,1
4824,444,23,7,0.0842824601,0.91571754,1502.271171,1701.247652,2648.43408,2483.108108,5268,150.0854701,10536,-2469888,227328,-2242560,1
4865,433,23,7,0.0817289543,0.918271046,1512.122436,1704.388151,2662.873381,2499.242494,5298,153.7434707,10596,-2490880,221696,-2269184,1
4756,352,23,7,0.0689115114,0.931088489,1465.9934,1568.185557,2537.726871,2781.127841,5108,124.5853659,10216,-2435072,180224,-2254848,1
4760,409,23,7,0.0791255562,0.920874444,1479.200785,1624.01639,2600.929412,2399.611247,5169,142.5144748,10338,-2437120,209408,-2227712,1
4764,393,24,6,0.0762070971,0.923792903,1472.714935,1670.319272,2578.72775,2582.300254,5157,185.5035971,10314,-2439168,201216,-2237952,1
5608,453,23,7,0.0747401419,0.925259858,1726.245787,1999.467534,3051.699001,2774.752759,6061,178.6851415,12122,-2871296,231936,-2639360,1
4957,459,23,7,0.0847488922,0.915251108,1551.759959,1664.80287,2731.366351,2461.553377,5416,132.097561,10832,-2537984,235008,-2302976,1
4767,458,22,8,0.0876555024,0.912344498,1490.262548,1679.371873,2625.507237,2482.820961,5225,138.9258176,10450,-2440704,234496,-2206208,1
4854,409,23,7,0.0777123314,0.922287669,1508.804514,1638.484503,2634.160486,2606.359413,5263,127.0028958,10526,-2485248,209408,-2275840,1
4813,461,22,8,0.0874099355,0.912590064,1508.632671,1656.444448,2647.561396,2532.455531,5274,137.0226033,10548,-2464256,236032,-2228224,1
4277,362,23,7,0.0780340591,0.921965941,1314.274078,1603.458584,2324.128595,2271.220994,4639,132.5049986,9278,-2189824,185344,-2004480,1
4177,343,23,7,0.0758849558,0.924115044,1286.44098,1510.641863,2261.60091,2247.093294,4520,168.4681327,9040,-2138624,175616,-1963008,1
4479,368,22,8,0.0759232515,0.924076749,1377.948579,1635.057381,2428.31123,2371.527174,4847,84.69334265,9694,-2293248,188416,-2104832,1
4170,367,23,7,0.0808904562,0.919109544,1282.038231,1573.911218,2249.515348,2490.392371,4537,137.7352763,9074,-2135040,187904,-1947136,1
4242,356,23,7,0.0774249674,0.922575033,1311.590274,1500.879782,2294.379774,2360.511236,4598,126.7015707,9196,-2171904,182272,-1989632,1
4304,378,23,7,0.0807347287,0.919265271,1325.034946,1621.460032,2348.307853,2263.984127,4682,124.488168,9364,-2203648,193536,-2010112,1
4232,327,23,7,0.0717262558,0.928273744,1292.941879,1580.646612,2271.027174,2396.125382,4559,129.2966534,9118,-2166784,167424,-1999360,1
4334,358,22,8,0.0763000853,0.923699915,1333.7755,1581.927197,2340.688048,2416.860335,4692,114.7468819,9384,-2219008,183296,-2035712,1
4418,383,23,7,0.0797750469,0.920224953,1366.587419,1590.409467,2407.17904,2329.723238,4801,131.4622125,9602,-2262016,196096,-2065920,1
